result: {"valid":true,"decomposeTime":401,"computeWidthTime":10437,"e":1705,"v":423,"2^booleanWidth":1866944,"cacheHits":0.0023584905660377358,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":20.832247223115413,"graph":".//data//graphLib//prob2//BN_88.dgf"}
result: {"valid":true,"decomposeTime":344,"computeWidthTime":8233,"e":1705,"v":423,"2^booleanWidth":680232,"cacheHits":0.0023584905660377358,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":19.375667350455217,"graph":".//data//graphLib//prob2//BN_92.dgf"}
result: {"valid":true,"decomposeTime":376,"computeWidthTime":5163,"e":1705,"v":423,"2^booleanWidth":103128,"cacheHits":0.0023584905660377358,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":16.654076562495096,"graph":".//data//graphLib//prob2//BN_91.dgf"}
result: {"valid":true,"decomposeTime":357,"computeWidthTime":7034,"e":1705,"v":423,"2^booleanWidth":181144,"cacheHits":0.0023584905660377358,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":17.466777494892092,"graph":".//data//graphLib//prob2//BN_89.dgf"}
result: {"valid":true,"decomposeTime":449,"computeWidthTime":6010,"e":1705,"v":423,"2^booleanWidth":203568,"cacheHits":0.0023584905660377358,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":17.635151268317593,"graph":".//data//graphLib//prob2//BN_93.dgf"}
result: {"valid":true,"decomposeTime":414,"computeWidthTime":2133,"e":1444,"v":418,"2^booleanWidth":1092930560,"cacheHits":0.002386634844868735,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":30.025554595411364,"graph":".//data//graphLib//prob2//BN_69-pp.dgf"}
result: {"valid":true,"decomposeTime":373,"computeWidthTime":1777,"e":1179,"v":417,"2^booleanWidth":25088,"cacheHits":0.0023923444976076554,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":14.614709844115207,"graph":".//data//graphLib//delauney//fl417.tsp.dgf"}
result: {"valid":true,"decomposeTime":312,"computeWidthTime":1491,"e":819,"v":414,"2^booleanWidth":67108864,"cacheHits":0.0024096385542168677,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":26.0,"graph":".//data//graphLib//prob//diabetes.dgf"}
result: {"valid":true,"decomposeTime":343,"computeWidthTime":1649,"e":1148,"v":404,"2^booleanWidth":25088,"cacheHits":0.0024691358024691358,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":14.614709844115207,"graph":".//data//graphLib//delauney//fl417.tsp-pp.dgf"}
result: {"valid":true,"decomposeTime":553,"computeWidthTime":3312,"e":1183,"v":400,"2^booleanWidth":4745916,"cacheHits":0.0024937655860349127,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":22.178255135204562,"graph":".//data//graphLib//delauney//rd400.tsp.dgf"}
result: {"valid":true,"decomposeTime":359,"computeWidthTime":3173,"e":1170,"v":395,"2^booleanWidth":4745916,"cacheHits":0.0025252525252525255,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":22.178255135204562,"graph":".//data//graphLib//delauney//rd400.tsp-pp.dgf"}
result: {"valid":true,"decomposeTime":449,"computeWidthTime":1897,"e":1228,"v":384,"2^booleanWidth":10838016,"cacheHits":0.0025974025974025974,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":23.369597346278677,"graph":".//data//graphLib//prob2//BN_74-pp.dgf"}
result: {"valid":true,"decomposeTime":495,"computeWidthTime":1758,"e":1539,"v":456,"2^booleanWidth":20480,"cacheHits":0.002188183807439825,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":14.321928094887364,"graph":".//data//graphLib//freq//celar08pp.dgf"}
result: {"valid":true,"decomposeTime":1098,"computeWidthTime":3598,"e":8887,"v":364,"2^booleanWidth":122,"cacheHits":0.0027397260273972603,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":6.930737337562887,"graph":".//data//graphLib//coloring//inithx.i.3-pp.dgf"}
result: {"valid":true,"decomposeTime":1055,"computeWidthTime":4252,"e":8897,"v":363,"2^booleanWidth":122,"cacheHits":0.0027472527472527475,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":6.930737337562887,"graph":".//data//graphLib//coloring//inithx.i.2-pp.dgf"}
result: {"valid":true,"decomposeTime":414,"computeWidthTime":4154,"e":1036,"v":361,"2^booleanWidth":134528,"cacheHits":0.0027624309392265192,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":17.037546953962178,"graph":".//data//graphLib//prob2//BN_83.dgf"}
result: {"valid":true,"decomposeTime":340,"computeWidthTime":5022,"e":1036,"v":361,"2^booleanWidth":279328,"cacheHits":0.0027624309392265192,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":18.091600671887274,"graph":".//data//graphLib//prob2//BN_80.dgf"}
result: {"valid":true,"decomposeTime":415,"computeWidthTime":3965,"e":1036,"v":361,"2^booleanWidth":24074,"cacheHits":0.0027624309392265192,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":14.555188251345944,"graph":".//data//graphLib//prob2//BN_81.dgf"}
result: {"valid":true,"decomposeTime":312,"computeWidthTime":6164,"e":1036,"v":361,"2^booleanWidth":61210,"cacheHits":0.0027624309392265192,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":15.901479747693926,"graph":".//data//graphLib//prob2//BN_84.dgf"}
result: {"valid":true,"decomposeTime":300,"computeWidthTime":5875,"e":1036,"v":361,"2^booleanWidth":76384,"cacheHits":0.0027624309392265192,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":16.22098285108178,"graph":".//data//graphLib//prob2//BN_85.dgf"}
result: {"valid":true,"decomposeTime":647,"computeWidthTime":4640,"e":1036,"v":361,"2^booleanWidth":32946,"cacheHits":0.0027624309392265192,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":15.00781569666542,"graph":".//data//graphLib//prob2//BN_82.dgf"}
result: {"valid":true,"decomposeTime":412,"computeWidthTime":1573,"e":975,"v":340,"2^booleanWidth":13280,"cacheHits":0.002932551319648094,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":13.696967526234287,"graph":".//data//graphLib//freq//celar11.dgf"}
result: {"valid":true,"decomposeTime":334,"computeWidthTime":1203,"e":1130,"v":340,"2^booleanWidth":32768,"cacheHits":0.002932551319648094,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":15.0,"graph":".//data//graphLib//freq//celar09.dgf"}
result: {"valid":true,"decomposeTime":344,"computeWidthTime":1726,"e":1009,"v":340,"2^booleanWidth":4428,"cacheHits":0.002932551319648094,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":12.112439506781552,"graph":".//data//graphLib//freq//celar04.dgf"}
result: {"valid":true,"decomposeTime":455,"computeWidthTime":1524,"e":1130,"v":340,"2^booleanWidth":32768,"cacheHits":0.002932551319648094,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":15.0,"graph":".//data//graphLib//freq//celar10.dgf"}
result: {"valid":true,"decomposeTime":425,"computeWidthTime":11726,"e":1194,"v":339,"2^booleanWidth":550267904,"cacheHits":0.0029411764705882353,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":29.035558940772834,"graph":".//data//graphLib//prob//link-wpp.dgf"}
result: {"valid":true,"decomposeTime":786,"computeWidthTime":2756,"e":7910,"v":333,"2^booleanWidth":528,"cacheHits":0.0029940119760479044,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":9.044394119358454,"graph":".//data//graphLib//coloring//fpsol2.i.2-pp.dgf"}
result: {"valid":true,"decomposeTime":991,"computeWidthTime":4063,"e":7907,"v":333,"2^booleanWidth":528,"cacheHits":0.0029940119760479044,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":9.044394119358454,"graph":".//data//graphLib//coloring//fpsol2.i.3-pp.dgf"}
result: {"valid":true,"decomposeTime":811,"computeWidthTime":1884,"e":662,"v":332,"2^booleanWidth":3072,"cacheHits":0.003003003003003003,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":11.584962500721158,"graph":".//data//graphLib//prob//diabetes-wpp.dgf"}
result: {"valid":true,"decomposeTime":2128,"computeWidthTime":5870,"e":12720,"v":317,"2^booleanWidth":81,"cacheHits":0.0031446540880503146,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":6.339850002884625,"graph":".//data//graphLib//coloring//inithx.i.1-pp.dgf"}
result: {"valid":true,"decomposeTime":288,"computeWidthTime":1699,"e":674,"v":317,"2^booleanWidth":1152,"cacheHits":0.0031446540880503146,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":10.169925001442314,"graph":".//data//graphLib//prob//munin2-wpp.dgf"}
result: {"valid":true,"decomposeTime":325,"computeWidthTime":17246,"e":1158,"v":308,"2^booleanWidth":423057408,"cacheHits":0.003236245954692557,"heuristic":"boolwidth.greedysearch.growNeighbourHood.GrowNeighbourHoodDecompose","booleanWidth":28.656278206409258,"graph":".//data//graphLib//prob//link-pp.dgf"}
